Time,Time Code,Country Name,Country Code,Population density (people per sq. km of land area) [EN.POP.DNST],Urban population [SP.URB.TOTL],Urban population growth (annual %) [SP.URB.GROW],"Manufacturing, value added (current US$) [NV.IND.MANF.CD]","Industry, value added (current US$) [NV.IND.TOTL.CD]","Agriculture, value added (current US$) [NV.AGR.TOTL.CD]","Services, etc., value added (current US$) [NV.SRV.TETC.CD]",Present value of external debt (current US$) [DT.DOD.PVLX.CD],"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total) [EN.ATM.PM25.MC.ZS]","Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal) [ER.GDP.FWTL.M3.KD]",Fuel exports (% of merchandise exports) [TX.VAL.FUEL.ZS.UN],Fuel imports (% of merchandise imports) [TM.VAL.FUEL.ZS.UN],Merchandise exports (current US$) [TX.VAL.MRCH.CD.WT],Merchandise imports (current US$) [TM.VAL.MRCH.CD.WT],Access to electricity (% of population) [EG.ELC.ACCS.ZS],High-technology exports (current US$) [TX.VAL.TECH.CD],"Tariff rate, applied, weighted mean, all products (%) [TM.TAX.MRCH.WM.AR.ZS]",CPIA business regulatory environment rating (1=low to 6=high) [IQ.CPA.BREG.XQ],CPIA policy and institutions for environmental sustainability rating (1=low to 6=high) [IQ.CPA.ENVR.XQ],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Urban population (% of total) [SP.URB.TOTL.IN.ZS],Rural population (% of total population) [SP.RUR.TOTL.ZS],"Air transport, freight (million ton-km) [IS.AIR.GOOD.MT.K1]",Travel services (% of commercial service imports) [TM.VAL.TRVL.ZS.WT],Travel services (% of commercial service exports) [TX.VAL.TRVL.ZS.WT],Transport services (% of commercial service exports) [TX.VAL.TRAN.ZS.WT],Transport services (% of commercial service imports) [TM.VAL.TRAN.ZS.WT],"Air transport, passengers carried [IS.AIR.PSGR]","Railways, goods transported (million ton-km) [IS.RRS.GOOD.MT.K6]","Railways, passengers carried (million passenger-km) [IS.RRS.PASG.KM]"
1987,YR1987,"Egypt, Arab Rep.",EGY,53.3087839670501,23283869,2.61164025573808,6391987352.71013,10494893951.2962,7942654831.10762,20317360172.8201,..,..,..,35.7339384317835,2.77236484351941,4351000000,16225000000,..,..,..,..,..,1.40975660810569,43.877,56.123,112,3.13504823151126,18.5375901132853,55.8640576725025,40.2962792834177,2891200,..,..
1987,YR1987,Nigeria,NGA,96.7331247186447,23971572,5.59100225853717,1607847147.4704,7997537136.70614,8440090419.80624,6215298170.07535,..,..,18.1424042916909,95.370306862254,0.427860588183987,7365000000,3912000000,..,..,..,..,..,0.673575078544519,27.209,72.791,37.2000007629,6.31248214795773,34.4444444444444,16.9111111111111,41.0882604970009,1614400,305.6,1491.04
1987,YR1987,Norway,NOR,11.4632780736218,2996568,0.649847961133833,11055287569.5733,26923784786.6419,3012096474.95362,51800371057.5139,..,..,..,..,..,21490000000,22639000000,..,..,..,..,..,9.72254374054343,71.57,28.43,115.9000015259,32.8583812695787,15.1829538312986,64.7032005365835,39.4564222706718,8146000,..,..
1988,YR1988,United States,USA,26.6950614480247,183232441,1.10701747375615,..,..,..,..,..,..,..,2.68940435296884,9.60918832756273,322427000000,459542000000,..,..,..,..,..,20.0104134086438,74.942,25.058,13875.599609375,40.1775736513122,35.5017301038062,28.9965397923875,35.5601675037762,454202912,1477488.29693812,..
1988,YR1988,China,CHN,117.341357547999,275121076,4.51483099420354,107104056934.156,135953990981.481,78830830316.8724,97568809909.465,..,..,..,8.24621205231514,1.40235631243036,47516000000,55268000000,..,..,..,..,..,2.1509052249848,24.974,75.026,731.799987793,19.0318701142514,38.0639694979877,43.6771870366448,68.4305472038485,17000000,986020,325731
1988,YR1988,Japan,JPN,336.294569391114,94519909,0.590221814494649,..,..,..,..,..,..,..,0.242054346040656,20.9153864764058,264856000000,187378000000,..,60989049406,3.81,..,..,8.06669419229609,77.088,22.912,4780.7001953125,..,..,..,..,62087500,23000,217587
1988,YR1988,Germany,DEU,223.826709248704,57044790,1.48432332178597,..,..,..,..,..,..,..,1.28245022011033,7.57875876140073,323323000000,250467000000,..,33640391960,3.59,..,..,..,72.999,27.001,3470,45.8734520150647,28.2349634177542,32.8368612342047,21.9325623880568,17894900,..,..
1988,YR1988,France,FRA,105.624684512917,42726704,0.715343254171066,163952207906.618,252158352604.339,29263296993.7232,631310428366.92,..,..,..,2.06099681041288,8.24076107078288,167787000000,178857000000,..,19574356251,3.59,..,..,6.43551950925926,73.875,26.125,3681.6000976563,22.7214649419586,25.4100674668787,23.3832489331177,27.2742593552212,30667300,51527,63057
1988,YR1988,United Kingdom,GBR,235.3090852726,44540723,0.158178150375606,..,..,..,..,..,..,..,7.14591598616248,4.71558344458004,145165000000,189340000000,..,28433358028,3.59,..,..,10.0207439610864,78.24,21.76,3134.3000488281,40.8167562321831,27.0677208040168,24.9454751678475,36.8105716091546,37573100,18104,34315
1988,YR1988,India,IND,280.671373844255,209148059,3.10565814693048,48952096292.6634,81445854082.7675,82826468090.1034,100185630889.636,..,..,..,2.57387344523329,17.0030376592915,13325000000,19149000000,..,402149981,..,..,..,0.63219976827936,25.063,74.937,646.299987793,7.68633439839321,37.8287028879442,23.2460938095087,58.6108451683713,12863100,222374,263731
1988,YR1988,Brazil,BRA,17.2288980562661,104173596,3.04282833725944,92434063038.503,130331771193.478,30206070508.5321,138072753452.722,..,..,..,2.67233227861758,30.1232441316593,33494000000,16055000000,..,..,..,..,..,1.45389900060931,72.342,27.658,975.799987793,16.0045402951192,5.32302092811647,59.9636032757052,53.5300794551646,17010900,..,2462
1988,YR1988,Italy,ITA,192.544585359219,37809110,0.018367630826705,..,..,..,..,..,..,..,1.93544484926463,8.62216906571271,127859000000,138551000000,..,8109122375,3.59,..,..,6.88301251465496,66.766,33.234,1029.1999511719,22.774523401782,45.1994637874871,28.8688470032432,40.4616580954886,15649200,17863,43343
1988,YR1988,Canada,CAN,2.95760382954437,20585971,1.31719814909973,..,..,..,..,..,..,..,9.12101688708985,3.97545580751858,117105000000,112711000000,..,7261374501,..,..,..,16.9568242796059,76.542,23.458,1170.5999755859,34.4847407529324,34.022517664088,22.2990208137124,23.9496200273161,22379400,140964,..
1988,YR1988,"Korea, Rep.",KOR,435.737580344184,29585374,3.60758583615969,53531518722.5724,70931685510.0004,18105048737.4739,88866939177.2732,..,..,..,0.924676646656522,11.6031554113293,60696000000,51811000000,..,8978416050,13.8,..,..,5.28082935536031,70.389,29.611,1912.9000244141,19.9423831520389,35.0642042832866,32.7773838864693,44.509015049918,9826000,13784,25978
1988,YR1988,Russian Federation,RUS,8.9601859676204,107471421,1.21837924645343,..,..,..,188226749441.547,..,..,..,..,..,..,..,..,..,..,..,..,..,73.181,26.819,..,..,..,..,..,..,2606000,273615
1988,YR1988,Australia,AUS,2.1519857334392,14118499,1.63620519347378,..,..,..,..,..,..,..,17.3303171179896,4.0212501894179,33233000000,36095000000,..,414725495,..,..,..,15.7961677816625,85.4,14.6,1027.0999755859,..,..,..,..,18816300,20676,..
1988,YR1988,Spain,ESP,77.6208133109082,29036437,0.515594549642299,..,..,..,..,..,..,..,4.45393132889786,11.3862912281056,40341000000,59643000000,..,1986760022,3.59,..,..,5.1341107689725,74.9,25.1,597.9000244141,22.1090285654571,68.4769001011328,19.471662829533,35.606965780919,18983200,11403,15716
1988,YR1988,Mexico,MEX,42.2253242110137,57837971,2.65540608739104,40138967489.3317,54019727684.6597,13290874576.5694,100938787558.84,..,..,..,32.0865579341361,2.90578261304832,30691000000,29402000000,..,..,..,..,..,3.74089407207763,70.462,29.538,121.5,52.6644736842105,52.272140459592,8.90782339271882,24.3717105263158,11412300,41177,5619
1988,YR1988,Indonesia,IDN,96.6017962319977,50288263,5.0730505687615,15573590057.7974,30522869721.9994,20334520373.0773,33442784382.1251,..,..,..,39.5039367689835,7.2189088783844,19465000000,13249000000,..,..,..,..,..,0.755209458446492,28.736,71.264,455,13.2468113671962,93.718042366691,3.21402483564646,37.2745580666816,8823700,1903,7744
1988,YR1988,Turkey,TUR,67.6347127840651,29455629,4.2186127464891,20855766864.6958,29818399128.2033,15680247477.7657,42369248075.3682,..,..,..,2.84900694382431,21.3262628373836,11662000000,14335000000,..,..,..,..,..,2.42652885950249,56.587,43.413,52.7000007629,21.0464432686655,42.409508373852,15.0729335494327,33.6860670194003,3497300,7979,6708
1988,YR1988,Netherlands,NLD,437.206575829384,10022989,1.22651865983143,44563656483.443,69889153528.8215,9784144943.69495,159866505519.01,..,..,..,8.4200405513871,9.07869016922648,103213000000,99474000000,..,9000158840,3.59,..,..,9.95350625815798,67.906,32.094,1881.8000488281,27.5543933506542,14.598857868883,47.0250059537338,39.0640802512134,7860100,3200,9664
1988,YR1988,Switzerland,CHE,166.798704748413,4624403,3.04261940161544,..,..,..,..,..,..,..,0.135841717852117,3.68737219278752,50704000000,56363000000,..,7479784332,..,..,..,6.17452610843655,70.137,29.863,813.5,54.8329753351603,38.2628610203995,11.4720726069808,20.6281016221021,7483500,7333,10790
1988,YR1988,Saudi Arabia,SAU,7.04995743572329,11406882,5.14772168998509,8058744993.32443,34025100133.5113,5579439252.33645,48651535380.5073,..,..,..,85.1474544655097,0.233799969941075,24377000000,21784000000,..,..,..,..,..,13.3652984848854,75.267,24.733,490,..,..,..,23.3026874115981,9879600,872,104
1988,YR1988,Argentina,ARG,11.618238455945,27418228,1.93946724815505,35337499723.9996,48572726893.3543,11330681729.6845,66303408573.0523,..,..,..,1.52476151062813,9.38884806249075,9135000000,5322000000,..,..,..,..,..,3.8204455678453,86.233,13.767,193.6000061035,39.7148676171079,33.4741288278775,50.9503695881732,37.5560081466395,5068800,9141.3,..
1988,YR1988,Sweden,SWE,20.5597528878491,7010722,0.459595025912881,41880870348.6095,59569944656.6131,7101798733.51612,113532906009.27,..,..,..,2.12908393599302,6.77976087963015,49747000000,45627000000,..,5076135173,3.59,..,..,6.80894089946659,83.1,16.9,175,36.8791538346321,23.3114701352997,36.9304081025668,24.0271058489078,10211900,17774,6081
1988,YR1988,Poland,POL,123.492399360084,23089202,1.01748926256989,..,..,..,..,..,..,..,11.4643180965588,16.1137232970624,13960000000,12245000000,..,..,3.59,..,..,11.7906919134158,61.043,38.957,13.5,10.4409317803661,8.33333333333333,53.1512944983819,51.842762063228,1600200,120671,52134
1988,YR1988,Belgium,BEL,..,9525797,0.41048685883425,..,..,..,..,..,..,..,3.52437336276435,7.29517658657148,92135000000,92436000000,..,..,3.59,..,..,10.135143850569,96.204,3.79600000000001,650.5,..,..,..,..,2604600,7694,6348
1988,YR1988,Thailand,THA,107.483673589227,15868017,2.6765828708013,15934039974.0649,21324508695.7725,9976555912.69041,30366135226.2799,..,..,..,..,7.69543590874714,15953000000,20285000000,..,..,..,..,..,1.22018896519678,28.897,71.103,588,17.4067944285471,69.0176069227861,21.9008546643084,64.5291655118283,6235900,2867,10301
1988,YR1988,"Iran, Islamic Rep.",IRN,32.5865185785506,29327994,4.58478821695283,13918161236.1634,30527226367.3653,18932469660.617,70794883854.5822,..,..,..,..,..,10709000000,9454000000,..,..,..,..,..,3.31819045423079,55.257,44.743,120.5999984741,3.10810810810811,5.26315789473684,26.3157894736842,45.7207207207207,4486800,8046.992256,4660.996
1988,YR1988,Austria,AUT,91.8541656575442,4982491,0.202473141738539,26007803521.6761,39359475203.3879,4064800289.75816,74313844087.819,..,..,..,1.27573718292792,5.67993521386485,31027000000,36223000000,..,2162211455,3.59,..,..,7.03203069825559,65.686,34.314,22.8999996185,..,..,..,..,1964600,10718,7783
1988,YR1988,"Egypt, Arab Rep.",EGY,54.7966206238385,23861169,2.44916063894424,5907439125.49688,9601930550.8234,6312322714.36684,17379330323.6797,..,..,..,33.169245797364,2.54373971686865,5706000000,23298000000,..,..,..,..,..,1.36636974635736,43.744,56.256,118.8000030518,1.55448468832582,20.9941758092916,52.0147636462142,44.3183584641691,3192100,..,..
1988,YR1988,Nigeria,NGA,99.3118800575337,25343264,5.56443465329333,1733172880.28944,6955271354.41246,9111904986.62891,5811901840.4908,..,..,..,..,..,6875000000,4717000000,..,..,23.8,..,..,0.782169278169517,28.019,71.981,29.5,5.18092105263159,14.9090909090909,36.3030303030303,53.2072368421053,995000,206.684,855.2
1988,YR1988,Norway,NOR,11.5251078043505,3018161,0.718007170930605,12203007518.797,27990332975.2954,3144545036.05954,58094061684.8243,..,..,..,36.5208653956213,3.6542473878875,22436000000,23220000000,..,999844844,0.87,..,..,10.0920100021665,71.699,28.301,120.8000030518,34.7635220445206,15.592677024418,64.7838426834228,40.312445144104,8261000,..,..
1989,YR1989,United States,USA,26.9483653165862,185333919,1.14036493918274,..,..,..,..,..,..,..,2.77721157827556,11.3631399983908,363812000000,492922000000,..,76767867475,3.97,..,..,20.0757697786637,75.089,24.911,14651,39.8317953510104,36.7940920938315,27.2632493483927,35.8719775727135,453161504,1502395.92236988,..
1989,YR1989,China,CHN,119.154261976407,287504237,4.4026320383107,117998299190.283,147791437236.842,85591114645.749,114385499429.15,..,..,..,8.15082975888223,2.78551562298174,52538000000,59142000000,..,..,..,..,..,2.15307791087471,25.701,74.299,683.0999755859,12.0067170445004,33.4231805929919,38.9487870619946,77.0221102714805,11080000,1037300,303400
1989,YR1989,Japan,JPN,337.674163466813,95061557,0.571416062165881,..,..,..,..,..,..,..,0.375075150165181,20.7645331241902,273932000000,209715000000,..,64898773641,3.83,..,..,8.32994809772897,77.213,22.787,5128.6000976563,..,..,..,..,69321696,24752,222670
1989,YR1989,Germany,DEU,225.564354251998,57469536,0.741824997211081,..,..,..,..,..,..,..,1.2897674466081,7.50857335872779,341231000000,269702000000,..,37372441256,3.77,..,..,..,72.976,27.024,3840.3000488281,44.5863763116454,27.5316917366144,31.8417161158886,21.8181045885344,19056900,..,..
1989,YR1989,France,FRA,106.256966283517,43026108,0.698298305665994,163044417026.527,247799712111.865,32264034546.5762,640861608060.868,..,..,..,2.19384867326432,8.85110421913397,179397000000,192986000000,..,20920871186,3.77,..,..,6.71418073708574,73.95,26.05,3819.3000488281,21.8974734652725,27.3938858967258,23.2272244543599,30.4750524234322,33975500,52449,64256
1989,YR1989,United Kingdom,GBR,235.92241970818,44628280,0.196384450188335,..,..,..,..,..,..,..,6.59776395017186,5.11574072550909,152345000000,197731000000,..,30671776886,3.77,..,..,10.1919306282382,78.19,21.81,3447.1999511719,41.3242806158691,28.1563393412535,25.9314664367359,34.4638017641037,46354400,17532,33323
1989,YR1989,India,IND,286.651722224278,215666932,3.06928187013037,51293539484.1079,83839034274.7743,79529367240.0134,101328831644.901,..,..,..,2.64282599965242,19.5194960427949,15846000000,20535000000,..,512079481,..,..,..,0.679371884380954,25.305,74.695,680.5999755859,7.24910892195613,35.4029464820401,20.7700670861138,57.4975810831541,12740100,229602,280848
1989,YR1989,Brazil,BRA,17.550792520824,107289048,2.94678755658613,124533000000,179958000000,35927000000,205849000000,..,..,..,2.47325253547339,25.7776982699343,34383000000,19875000000,..,1165537040,31.92,..,..,1.45900582663752,73.139,26.861,1147.9000244141,14.7289866457188,39.8697068403909,43.9413680781759,55.0078554595444,19410800,..,2564
1989,YR1989,Italy,ITA,192.689065315698,37826147,0.0450504195104213,..,..,..,..,..,..,..,1.98225733405837,9.74937348064396,140556000000,153011000000,..,8972598098,3.77,..,..,7.21535767510112,66.746,33.254,1118.6999511719,22.9774135106623,41.5820838473698,30.2001973262697,40.1898328862588,17437700,18650,44443
1989,YR1989,Canada,CAN,3.01082860193699,20961910,1.80971568763228,..,..,..,..,..,..,..,9.32331530007372,4.74984978288823,121832000000,119792000000,..,8343848041,7.15,..,..,16.9207827897294,76.562,23.438,1311.3000488281,35.8341426703062,33.5909700164495,23.6389560827006,22.7520095870865,21273800,129621,..
1989,YR1989,"Korea, Rep.",KOR,440.068816089571,30626132,3.45735138569971,63649361093.736,86623775057.3377,20733029517.7673,113613320227.564,..,..,..,1.0470586870186,12.4097970174824,62377000000,61465000000,..,10286594006,10.5,..,..,5.55599804169885,72.148,27.852,2365.1000976563,28.1484844502324,35.4087350814904,34.4184454806006,39.6145712613054,13160800,13605,27390
1989,YR1989,Russian Federation,RUS,9.01290119860036,108424260,0.882690364366183,..,236013160765.081,79024631357.2968,154955457236.4,..,..,..,..,..,..,..,..,..,..,..,..,..,73.398,26.602,..,..,..,..,..,..,2557000,270112
1989,YR1989,Australia,AUS,2.18871952410086,14359498,1.69256814933833,..,..,..,..,..,..,..,17.3947472934034,5.13612533238595,37125000000,44933000000,..,519795441,..,..,..,16.5198629151204,85.4,14.6,1125.3000488281,28.9949232290565,41.1476128849748,35.1051022623951,37.4083200988359,15114300,20884,..
1989,YR1989,Spain,ESP,77.7425997116771,29169746,0.458058667369397,..,..,..,..,..,..,..,5.00286813358453,11.7955322191289,44492000000,71469000000,..,2232767617,3.77,..,..,5.83788286134633,75.126,24.874,732.5999755859,24.0374087596574,66.4758013539646,19.3108497558833,33.5736562808894,20270300,11274,14715
1989,YR1989,Mexico,MEX,43.0555780755678,59388676,2.64580707584253,44781029453.5852,60055506804.7938,15853999187.4873,128557298395.287,..,..,..,33.8821895659634,3.98481787862518,35171000000,36400000000,..,1042212656,..,..,..,4.32362023315498,70.956,29.044,114.4000015259,55.4873268879018,51.3036075343195,7.35341066297755,25.5696367912203,12689000,38570,5383
1989,YR1989,Indonesia,IDN,98.3860535336752,52847933,4.9646890943319,17131226622.949,35048697753.9549,22125746417.3924,37276983726.9933,..,..,..,40.2301371414446,7.71607943338376,22160000000,16444000000,..,101180000,12.96,..,..,0.734806355378537,29.651,70.349,438.200012207,13.6458136458136,86.8266666666667,2.88,39.3271593271593,8983400,2976,8390
1989,YR1989,Turkey,TUR,68.8544222548497,30682086,4.07939370106368,24773528524.5654,35330210022.2465,17770775988.839,50811903774.3675,..,..,..,2.20019639960298,20.490849292218,11625000000,15792000000,..,133859648,..,..,..,2.62899185089251,57.899,42.101,81.8000030518,25.588768115942,40.6453663964394,15.3711651565729,30.2536231884058,3792300,7548,6844
1989,YR1989,Netherlands,NLD,439.837292654028,10141210,1.17259658660909,43932680972.6696,68648860750.2858,10443850046.763,157093134885.171,..,..,..,8.93484126044467,10.0540800216189,108261000000,104330000000,..,10064732596,3.77,..,..,10.984029060186,68.296,31.704,2002.9000244141,25.6523945762983,14.4990970674269,45.0260136932924,37.6347193793186,8253400,3108,10162
1989,YR1989,Switzerland,CHE,168.152799210706,4764772,2.99024055115265,..,..,..,..,..,..,..,0.110202025759047,3.97068087762506,51525000000,58194000000,..,7541571051,..,..,..,5.93778298855168,71.684,28.316,888.700012207,54.6504119509321,40.9861766059897,16.7892233102321,33.0863431991561,8229500,7983,11021
1989,YR1989,Saudi Arabia,SAU,7.32940284413101,11963488,4.76424873331807,8370093457.94392,40429372496.6622,6048064085.44726,48867022696.9292,..,..,..,86.8700310116114,0.286233173035124,28382000000,21154000000,..,..,..,..,..,12.9308989673992,75.93,24.07,604.700012207,..,..,..,18.6989498249709,9988000,870,88
1989,YR1989,Argentina,ARG,11.7892640379436,27944438,1.90101339031011,23718638577.0212,32454050322.8141,7369454003.07303,36813371031.6332,..,..,..,3.38706624491703,8.80371629042084,9579000000,4203000000,..,..,..,..,..,3.62920190365843,86.613,13.387,201.1999969482,40.0157853196527,37.8715244487057,48.4659635666347,33.7805840568272,4748400,8408.992,10624.296
1989,YR1989,Sweden,SWE,20.6973826582834,7057653,0.667186851214141,42803655788.0532,62245767702.3065,7346203120.8798,120132538537.902,..,..,..,2.7341293848724,7.58396833913448,51547000000,48975000000,..,5338570626,3.77,..,..,6.53871227995315,83.1,16.9,185.3000030518,35.424279705509,23.2855279736729,35.4554298158013,26.4213629567436,10855000,18214,6060
1989,YR1989,Poland,POL,123.939825002449,23241946,0.659360106448042,..,..,..,..,..,..,..,10.6840580686008,13.7513704267902,13470000000,10270000000,..,..,3.77,..,..,11.1636139840416,61.225,38.775,28.7999992371,7.04225352112676,6.3105279600125,61.8306779131521,60.3635768096954,1907300,109593,55888
1989,YR1989,Belgium,BEL,..,9569207,0.454674686469994,..,..,..,..,..,..,..,3.38797232019794,7.67847606019242,100012000000,98473000000,..,..,3.77,..,..,10.813514942144,96.292,3.708,660.700012207,..,..,..,..,2812100,8049,6400
1989,YR1989,Thailand,THA,109.211583706864,16273759,2.52483592771317,19325888650.6887,26192048097.4243,10892031184.3436,35166798128.5503,..,..,..,0.729900526956426,9.14583306893998,20078000000,25771000000,..,2132280537,31.56,..,..,1.41395623479952,29.167,70.833,612.700012207,17.0273190337476,70.5902322783637,20.1376624168469,65.3377195937624,7364500,3065,10936
1989,YR1989,"Iran, Islamic Rep.",IRN,33.6311758638473,30562343,4.12261436929045,13152680243.3628,31503881975.6637,18769500625.2212,67190679430.0885,..,..,..,..,..,13081000000,14794000000,..,..,..,..,..,3.49059488603215,55.794,44.206,92.3000030518,5.33498759305211,4.67289719626168,21.183800623053,48.2630272952854,4882600,7962.885236,4752.2399
1989,YR1989,Austria,AUT,92.2689149915234,5007960,0.509867976439817,25827837337.4935,38977665210.6084,4008554550.18201,74628497971.9189,..,..,..,1.25473996742427,5.71535607462408,31906000000,38980000000,..,1994376539,3.77,..,..,7.10244899742991,65.725,34.275,41.5999984741,..,..,..,..,2283800,11329,8444.655
1989,YR1989,"Egypt, Arab Rep.",EGY,56.2625676829575,24425027,2.33558937509693,6838599597.27385,10571044712.9285,7432362556.79471,19775402571.2515,..,..,..,30.4677685170557,2.30254334912603,5213000000,15112000000,..,..,..,..,..,1.28879922719071,43.611,56.389,138.1000061035,3.0426479949077,28.5205952124218,60.6076126806125,45.9420751113941,3418600,..,..
1989,YR1989,Nigeria,NGA,101.940504188763,26778168,5.50739538560698,1323240347.89987,10025256682.2232,7394251166.73738,5575563215.95248,..,..,..,..,..,10000000000,4187000000,..,..,24.69,..,..,0.457129126636275,28.842,71.158,17,31.4408690305391,0.935039370078741,2.87893700787402,43.687230989957,848900,170.546,1304
1989,YR1989,Norway,NOR,11.5727826527399,3036098,0.592543281738319,11447172134.1154,29970598884.7853,2981678615.39576,57967991889.3475,..,..,..,42.5381132413484,3.78889395892338,27062000000,23666000000,..,961944358,..,..,..,11.6822755016027,71.828,28.172,127.5999984741,28.3889785709602,12.7556907146837,68.5996380683906,45.0579485032516,8300000,..,..
1990,YR1990,United States,USA,27.2545136128993,187966119,1.41025628541903,..,..,..,..,..,76.05,19.4891717168351,3.22313581009106,13.2568296044881,393592000000,516987000000,100,89516989741,3.97,..,..,19.3227511807806,75.3,24.7,14791.400390625,38.6527340975956,37.5335120643432,27.956508787608,36.3802373947449,464574016,1530742.83121597,..
1990,YR1990,China,CHN,120.915506084734,300165618,4.30967848070248,116572887074.57,148074399575.526,95931579346.0803,116851933646.272,..,100,1.65912393595269,8.30820832149496,2.37921938109652,62091000000,53345000000,89.3948059082031,..,..,..,..,2.15157090606377,26.442,73.558,818.299987793,11.4271821055191,30.2366040361865,47.0772442588727,78.8961828349137,16596100,1060100,263530
1990,YR1990,Japan,JPN,338.828853538124,95542280,0.5044221846379,..,..,..,..,..,96.46,..,0.462688795380452,24.2522049152981,287581000000,235368000000,100,66664122330,3.37,..,..,8.87329283534488,77.339,22.661,5068.7998046875,..,..,..,..,76223800,26803,237551
1990,YR1990,Germany,DEU,227.517053819494,58079842,1.05636514177316,..,..,..,..,..,100,..,1.3341000511795,8.24989379266804,421100000000,355686000000,100,42467566168,5.05,..,..,..,73.118,26.882,3994.1999511719,45.5890523825912,29.1083563944923,32.740090984611,21.7895754846393,22146900,..,..
1990,YR1990,France,FRA,106.859826943236,43332245,0.708995185195228,202253945307.794,307629201301.048,40057824358.511,795469220575.834,..,99.52,..,2.36002574125524,9.58086078554832,216588000000,234436000000,100,26913884798,5.05,..,..,6.42067090678677,74.056,25.944,3995.8000488281,20.2463079142616,26.6153484245286,21.3458240577068,28.7724423141748,35963900,50667,63761
1990,YR1990,United Kingdom,GBR,236.628719050965,44733264,0.234964714351841,182603834694.602,304902582741.477,14546120383.5227,735385385475.852,..,98.39,136.647858259939,7.60490966209035,6.22226011178833,185172000000,222977000000,100,34632244776,5.05,..,..,9.71088167805014,78.14,21.86,3825.3999023438,41.022634346734,28.9583700706579,25.220659671133,33.1613382458727,47113600,15986,33191
1990,YR1990,India,IND,292.659897282044,222293000,3.02610953698081,54609832231.1057,90549420185.5308,86159512549.7953,109536821862.551,..,99.99,0.933066381574239,2.92367191918519,27.2954073480229,17969000000,23580000000,45.0628890991211,497829267,53.95,..,..,0.711562799537377,25.547,74.453,662.9000244141,6.61590394933327,33.8076806280519,20.8139216267312,57.5196443015326,10862200,235785,295644
1990,YR1990,Brazil,BRA,17.8690647679986,110404093,2.86206319693792,..,151661627420,31751335800,208578836780,..,72.51,..,2.15987393047698,26.9632152251832,31414000000,22524000000,87.475116,1053130596,18.95,..,..,1.39862060903109,73.922,26.078,1082,22.352591712461,37.3178629249865,36.3734484619536,44.42299123719,19149600,120432,2740
1990,YR1990,Italy,ITA,192.850430111183,37846480,0.0537393805274748,234226350517.13,329500073691.015,37263327731.0924,708428668713.639,..,99.89,..,2.28932684870279,10.6472906895566,170304000000,181968000000,100,11561564013,5.05,..,..,7.36170458207832,66.726,33.274,1171.3000488281,23.8787988116438,36.4818934193753,23.024502944642,26.0392954973616,19750000,19419,45512
1990,YR1990,Canada,CAN,3.05613563959351,21282904,1.51971400728748,..,..,..,..,..,11.89,..,10.0439869539215,6.33205835196206,127629000000,123244000000,100,10122181560,..,..,..,15.6590703824979,76.582,23.418,1385.3000488281,41.2834870809656,35.5723267867873,23.6239333388792,21.8510529132404,20601400,127838,..
1990,YR1990,"Korea, Rep.",KOR,444.425492432096,31656393,3.3086487267101,68725132813.3831,99928082965.9772,21236012207.528,130900022606.533,..,100,17.6415061730011,1.01103072322358,15.8098711947219,65016000000,69844000000,..,10936004210,9.54,..,..,5.76037425211894,73.844,26.156,2459.3999023438,27.2889493557324,30.5863570391872,32.1044992743106,40.1585282896099,15684500,13663,29863
1990,YR1990,Russian Federation,RUS,9.04773962092624,108837430,0.380343628994791,..,232584868334.692,79904843474.1984,168543863965.501,..,93.5,..,..,..,..,..,100,..,..,..,..,..,73.394,26.606,..,..,..,..,..,..,2523000,274000
1990,YR1990,Australia,AUS,2.22135298022728,14573595,1.47997248565397,43296652558.6764,90280877260.4848,13215082724.1247,184823393612.928,..,0.09,..,21.4543622949434,5.69517799771699,39752000000,41985000000,100,675284627,..,..,..,15.4528816707784,85.4,14.6,1222.3000488281,30.6244689669329,42.4287631023628,34.821986433365,34.5316835690027,17553400,22579,..
1990,YR1990,Spain,ESP,77.8218044209515,29286916,0.40087871221168,..,..,..,..,..,45.12,..,4.44555530789448,11.6594430111683,55642000000,87715000000,100,2796858758,5.05,..,..,5.62419000722509,75.351,24.649,759.700012207,27.9959102363006,67.2025477175266,17.1877501468027,30.8463113810154,21652000,10742,15476
1990,YR1990,Mexico,MEX,43.9095007587644,60961740,2.61428858142288,49992345516.6039,68309790585.2236,18864007324.184,153197037971.983,..,99.98,..,37.5840933924714,3.81932046583475,40711000000,43548000000,94.0351943969727,962212081,..,..,..,3.73050073857275,71.419,28.581,143.1999969482,54.8544171718176,51.2994245405606,8.27919064414331,24.9518036370864,14341300,36417.1,5336
1990,YR1990,Indonesia,IDN,100.154463255629,55490637,4.87957029570146,21114601485.1321,41803440154.21,22871971966.6408,41465315236.1837,..,96.36,4.16874512559656,43.9838722617216,8.91389544143496,25675000000,21837000000,60.3432731628418,144306712,13.32,..,..,0.824341653340586,30.584,69.416,458.6000061035,14.1742963716514,86.5353697749196,2.81350482315113,47.3838589352323,9223100,3190,9290
